,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
11566,6,10,6,7,6,3,10,2,3,10,10,8,6,11,2,6,W
11567,3,7,3,5,3,6,8,8,6,7,5,7,2,8,9,10,B
11568,2,7,2,5,1,13,2,8,4,13,4,12,1,6,0,8,J
11569,5,6,8,4,5,8,7,3,6,10,5,8,4,9,4,8,H
11570,6,10,8,8,11,7,7,3,2,7,6,7,3,8,12,2,S
11571,3,3,5,5,1,7,8,4,3,7,13,8,3,9,0,8,V
11572,3,6,5,4,3,6,9,6,4,8,7,8,5,8,1,7,N
11573,6,9,8,7,8,8,7,5,6,9,6,6,4,10,6,9,B
11574,3,7,5,5,2,12,3,4,3,11,2,10,2,6,3,9,A
11575,3,5,5,4,3,7,7,3,6,10,6,8,3,8,3,8,H
11576,6,12,7,7,4,8,7,2,7,11,4,6,4,8,4,7,X
11577,6,11,8,8,5,10,8,3,5,9,3,5,6,9,1,7,N
11578,7,10,7,7,3,4,11,2,4,9,11,7,4,10,1,7,V
11579,2,5,5,3,2,7,8,2,9,12,6,8,1,9,5,8,Z
11580,1,0,2,1,0,8,8,4,7,5,6,7,0,8,7,8,S
11581,3,8,5,6,1,6,8,4,3,8,14,8,3,10,0,8,V
11582,4,7,6,5,3,10,10,1,6,2,10,8,1,11,1,9,Y
11583,1,3,2,1,1,4,8,4,6,10,9,12,1,8,2,8,C
11584,2,5,3,4,2,7,4,1,8,8,2,10,0,7,2,8,L
11585,4,5,5,6,4,7,10,4,4,7,10,11,3,9,6,7,Q
11586,7,10,7,5,3,5,8,3,8,10,11,11,4,11,4,5,X
11587,7,10,7,5,3,7,8,4,3,13,8,7,3,9,4,8,S
11588,10,15,8,8,5,7,7,5,5,9,5,9,7,5,7,11,R
11589,6,9,8,7,6,5,11,6,5,12,8,5,3,9,2,5,F
11590,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,M
11591,6,10,9,7,5,4,8,2,7,10,10,11,3,8,4,6,K
11592,5,10,4,7,3,7,11,3,3,13,5,4,2,7,6,8,J
11593,3,5,4,4,2,5,12,2,7,11,9,4,1,11,2,5,T
11594,6,8,7,7,7,6,7,5,5,6,6,11,7,10,9,8,C
11595,9,11,8,8,7,5,10,4,3,9,8,7,9,11,3,5,W
11596,4,8,5,6,5,7,6,13,2,7,7,8,3,8,0,8,H
11597,4,9,6,6,6,6,8,6,8,6,5,10,3,8,6,9,E
11598,1,0,2,1,1,7,8,3,0,7,8,8,5,10,0,8,W
11599,2,1,3,2,2,9,7,6,5,7,6,6,3,8,3,7,H
11600,6,11,8,9,5,5,8,6,7,7,9,10,3,9,1,8,U
11601,1,0,2,0,0,7,7,2,10,8,6,8,0,8,6,8,Z
11602,2,1,3,2,2,8,7,7,5,7,6,8,2,8,3,8,O
11603,2,3,4,1,1,6,10,3,5,13,7,5,1,9,1,7,F
11604,5,6,7,5,5,5,7,3,8,7,6,10,3,7,7,5,T
11605,1,6,2,4,1,7,7,1,8,7,6,8,0,8,3,8,I
11606,2,2,4,4,2,8,2,2,2,8,2,8,2,6,3,7,A
11607,1,1,2,1,1,10,6,2,6,12,4,8,0,7,1,7,J
11608,4,8,5,6,3,6,9,6,6,5,9,10,3,9,1,8,U
11609,5,10,6,7,6,6,9,8,4,7,5,8,2,7,5,11,R
11610,4,10,6,7,2,7,15,1,6,7,11,8,0,8,0,8,T
11611,6,7,8,9,8,8,8,4,6,6,6,7,5,9,11,11,J
11612,3,4,4,3,2,5,8,5,7,10,9,8,3,9,2,6,U
11613,5,8,6,6,4,6,8,6,9,6,6,13,1,8,4,9,C
11614,9,13,8,7,3,8,7,4,9,13,5,7,2,9,6,6,T
11615,2,6,4,4,1,8,8,4,2,6,13,8,3,10,0,8,V
11616,6,7,8,6,6,8,3,4,5,7,3,9,4,5,5,7,Q
11617,4,5,5,6,5,8,8,6,1,7,6,11,3,9,6,8,Q
11618,1,0,2,1,0,8,7,6,3,6,6,9,2,8,3,8,Q
11619,5,10,5,7,2,4,8,9,2,7,6,11,4,8,2,11,K
11620,7,12,5,6,4,7,6,4,3,9,8,11,4,9,8,11,C
11621,3,11,5,8,3,13,4,5,3,12,1,8,2,6,4,9,A
11622,3,8,4,6,3,8,7,3,12,9,6,8,0,8,7,7,Z
11623,6,10,6,7,5,4,8,5,7,9,7,9,7,9,5,3,U
11624,5,11,6,8,5,11,6,3,7,11,2,6,3,8,3,9,D
11625,5,8,7,6,6,8,7,2,4,9,7,8,7,6,2,8,M
11626,5,10,8,8,4,7,10,2,7,6,12,9,2,11,2,8,Y
11627,2,7,3,5,3,6,8,5,10,7,6,10,1,9,8,7,Z
11628,4,7,6,10,6,8,12,5,2,9,7,5,4,11,8,4,H
11629,4,7,5,5,6,8,7,6,6,6,6,6,2,8,6,9,B
11630,2,3,3,1,2,8,6,4,6,10,4,6,2,8,2,8,D
11631,5,11,6,8,3,5,10,9,4,7,4,8,3,7,6,11,R
11632,2,1,2,1,1,6,9,8,4,7,5,8,2,7,4,11,R
11633,7,9,7,6,5,4,8,5,8,9,6,9,7,9,6,2,U
11634,5,8,7,6,4,9,7,6,6,6,6,4,6,9,2,5,N
11635,6,9,8,7,6,9,5,1,6,10,4,9,5,6,5,10,K
11636,6,11,8,8,6,8,7,9,5,6,4,4,4,8,4,9,N
11637,4,10,5,7,3,8,8,6,9,4,6,7,0,8,9,7,S
11638,3,6,3,4,3,4,7,5,8,7,6,13,0,8,6,9,E
11639,5,11,5,8,4,1,13,4,4,12,10,7,0,8,2,6,F
11640,6,9,8,6,6,6,7,7,7,8,10,8,5,7,7,9,T
11641,8,14,8,8,5,10,6,3,6,11,2,6,5,8,4,9,K
11642,4,9,4,6,2,3,7,7,2,7,5,11,3,8,3,10,K
11643,3,7,3,5,2,3,7,6,10,7,6,14,0,8,7,7,E
11644,2,7,4,5,3,10,5,1,5,7,5,5,2,8,4,7,I
11645,6,11,9,8,11,7,8,3,6,5,7,10,6,12,10,6,L
11646,5,10,9,7,6,7,5,2,4,5,1,6,5,7,5,5,A
11647,11,15,12,9,8,7,8,3,4,7,9,7,12,9,3,5,W
11648,4,9,6,6,3,11,2,3,3,10,2,9,2,6,3,8,A
11649,2,4,3,5,3,8,9,6,1,5,8,10,2,9,5,10,Q
11650,3,1,4,3,2,7,7,7,7,7,6,5,2,8,3,7,D
11651,4,4,5,7,2,5,7,7,10,7,6,14,1,8,4,9,C
11652,4,5,5,4,3,6,7,6,6,9,7,10,2,9,4,9,G
11653,3,8,5,6,3,6,11,2,4,8,11,8,2,10,1,9,V
11654,5,6,6,5,5,6,8,4,8,8,7,9,3,8,6,6,T
11655,3,8,5,5,2,7,4,3,1,7,1,8,3,7,2,8,A
11656,5,8,7,6,8,7,9,5,2,7,6,7,10,9,6,10,O
11657,3,5,4,3,2,8,7,7,5,9,5,8,2,8,3,8,O
11658,4,9,5,7,3,5,7,10,8,7,6,5,3,8,4,8,D
11659,7,8,9,6,6,10,5,3,5,9,3,6,10,6,2,9,M
11660,3,7,5,5,4,9,6,7,5,7,6,8,3,8,4,5,U
11661,1,0,2,0,1,6,9,7,3,7,5,8,2,7,4,10,R
11662,4,7,6,5,3,5,8,5,1,7,8,8,8,9,0,8,W
11663,3,5,5,7,4,11,6,3,1,8,6,9,3,8,8,12,H
11664,4,5,5,7,2,1,14,5,4,12,10,5,0,8,2,5,F
11665,3,5,4,4,2,6,7,5,5,9,7,10,2,8,4,10,G
11666,3,11,5,8,1,7,14,0,6,7,11,8,0,8,0,8,T
11667,2,5,3,4,1,5,5,1,9,7,2,11,0,7,2,8,L
11668,4,9,7,7,3,6,10,2,8,7,12,8,1,11,2,8,Y
11669,4,4,6,6,3,7,7,7,6,5,7,7,3,8,5,9,Q
11670,4,9,6,6,3,7,3,1,8,8,2,10,2,5,4,7,L
11671,1,3,3,1,1,9,7,3,4,10,3,7,2,7,2,10,R
11672,5,9,6,7,7,6,8,3,6,7,6,10,5,8,5,7,T
11673,4,9,4,7,4,6,7,9,7,7,6,7,2,8,9,10,B
11674,3,2,4,3,3,6,7,4,6,6,5,7,3,7,5,8,R
11675,3,4,3,6,2,3,8,6,11,7,5,15,0,8,7,7,E
11676,6,10,8,8,7,7,7,7,5,7,6,6,4,8,3,7,D
11677,3,4,4,6,3,6,6,9,7,6,7,7,2,8,9,10,B
11678,7,11,10,8,12,8,7,4,5,7,6,6,8,10,10,5,N
11679,2,3,3,2,1,7,12,2,2,7,11,8,2,11,1,8,V
11680,7,12,6,6,4,6,7,7,5,9,7,6,4,8,5,6,G
11681,3,2,3,3,2,8,8,7,5,8,5,7,2,8,8,8,S
11682,5,9,7,6,4,10,6,3,8,11,4,6,4,6,4,8,D
11683,3,3,3,4,1,1,13,4,4,12,11,7,0,8,2,6,F
11684,4,8,5,6,4,7,7,5,7,5,6,9,0,9,8,8,S
11685,4,8,7,6,8,11,5,3,2,9,4,8,8,6,3,7,M
11686,2,7,3,5,2,7,7,0,7,13,6,8,0,8,1,8,I
11687,3,9,5,7,3,8,4,0,9,9,3,11,0,7,3,9,L
11688,9,12,6,7,3,8,8,6,8,12,6,8,2,9,5,9,C
11689,3,2,5,3,2,9,12,3,3,5,11,9,2,10,1,9,V
11690,3,9,5,6,3,6,3,2,3,5,2,8,2,6,3,6,A
11691,4,6,6,8,6,8,7,7,2,5,6,10,3,8,5,10,Q
11692,4,8,6,6,4,9,6,5,7,10,3,5,3,8,3,8,D
11693,4,5,4,7,2,7,5,15,5,7,13,8,3,9,0,8,U
11694,0,0,1,0,0,12,4,6,3,12,5,11,0,7,0,8,J
11695,6,8,9,6,7,5,8,3,7,10,9,9,4,9,4,6,H
11696,2,3,2,2,1,7,7,7,4,7,6,8,2,8,2,7,O
11697,3,6,5,8,1,7,10,1,3,7,12,8,1,11,0,8,Y
11698,8,10,11,8,6,8,6,2,7,10,4,9,4,8,4,9,K
11699,8,12,7,6,5,7,6,3,3,8,5,7,4,9,9,7,G
11700,3,6,4,4,1,5,8,6,10,6,7,11,1,7,4,8,C
11701,4,4,4,3,2,7,9,5,4,7,6,7,5,9,2,7,N
11702,6,8,8,6,6,7,7,2,5,6,6,7,3,9,10,9,X
11703,5,11,6,8,3,4,11,10,3,9,6,4,2,10,4,8,P
11704,3,7,5,5,3,8,12,3,7,7,11,8,2,11,1,8,T
11705,4,2,6,4,4,7,11,2,2,6,9,8,7,11,1,8,W
11706,5,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8,N
11707,3,7,3,5,3,6,7,9,6,7,6,7,2,8,8,10,B
11708,7,10,9,8,9,8,6,7,4,7,6,9,6,8,8,3,A
11709,5,6,7,6,8,8,7,5,4,7,6,8,7,9,8,4,B
11710,2,7,3,5,2,6,7,8,6,7,6,7,2,8,8,10,B
11711,2,5,4,4,1,9,6,2,6,14,5,9,1,6,1,7,J
11712,3,5,5,3,3,10,6,3,6,10,4,7,2,8,4,11,B
11713,7,10,10,8,5,10,7,2,8,11,2,7,3,8,4,9,X
11714,2,3,2,2,1,5,10,3,4,10,9,5,1,9,2,7,F
11715,1,0,1,1,0,7,7,11,1,7,6,8,3,8,0,8,H
11716,5,10,6,8,2,6,7,7,10,6,6,15,1,8,4,9,C
11717,5,11,6,8,3,7,10,1,3,7,12,8,1,11,0,8,Y
11718,3,4,5,3,3,6,7,2,8,11,7,9,2,8,4,8,E
11719,7,13,8,7,5,7,8,2,6,10,4,8,5,5,4,7,K
11720,6,9,8,7,5,5,7,3,7,10,9,10,3,8,4,6,H
11721,3,1,3,2,2,7,7,5,5,6,6,6,2,8,6,9,B
11722,3,5,5,4,4,7,8,3,4,7,8,8,5,10,3,6,A
11723,2,3,4,2,2,9,7,2,5,10,3,6,2,7,3,9,R
11724,4,6,6,9,9,8,6,5,1,7,6,7,8,8,6,7,P
11725,6,9,8,6,6,9,10,6,5,6,5,6,3,9,9,4,Z
11726,8,9,8,5,3,3,11,2,3,11,11,8,7,11,0,7,W
11727,3,5,5,7,1,6,15,1,6,8,11,7,0,8,0,8,T
11728,4,7,5,5,3,7,7,6,11,6,6,8,2,8,8,8,Z
11729,4,10,6,7,8,9,7,3,4,5,6,8,7,9,7,6,K
11730,3,7,5,5,3,6,12,4,5,13,6,2,0,9,3,8,P
11731,5,8,8,6,4,6,8,1,8,10,8,8,3,8,4,7,X
11732,6,10,6,7,4,6,8,7,8,13,8,10,2,11,3,7,C
11733,3,1,4,2,2,6,9,5,6,7,9,9,3,9,1,8,U
11734,4,10,5,8,5,8,7,12,1,6,6,8,5,8,0,9,N
11735,2,4,4,3,2,10,7,1,8,10,3,7,2,7,3,8,X
11736,4,10,4,8,4,9,8,5,9,5,5,5,1,6,9,7,S
11737,2,1,2,2,1,6,10,4,5,10,9,5,1,10,3,6,F
11738,5,9,6,7,4,8,5,13,5,8,12,8,3,9,0,8,U
11739,2,3,2,1,1,6,10,5,4,9,7,4,1,9,3,7,P
11740,4,5,5,7,2,7,7,4,4,7,6,8,3,8,4,8,X
11741,3,5,4,6,3,7,8,5,2,7,9,11,3,9,5,7,Q
11742,3,3,5,2,2,8,6,2,6,10,5,10,3,8,3,9,K
11743,10,14,9,8,8,8,7,4,5,9,6,7,8,7,10,8,B
11744,3,7,5,5,7,9,9,4,4,7,6,5,4,9,8,6,D
11745,7,8,9,7,9,7,8,5,3,7,7,8,10,10,10,7,G
11746,3,6,4,4,4,6,8,7,4,7,5,6,2,8,6,6,B
11747,3,3,4,2,1,5,11,3,7,11,9,4,1,10,2,5,T
11748,2,4,4,3,2,8,6,2,9,12,5,9,1,8,5,9,Z
11749,4,8,5,6,2,6,9,7,10,5,7,12,1,6,4,8,C
11750,2,7,4,5,1,9,8,4,2,5,13,8,3,10,0,8,V
11751,5,10,7,8,6,6,6,7,6,6,5,12,3,10,5,7,G
11752,5,8,7,6,8,8,7,6,5,6,7,8,8,6,2,7,M
11753,4,11,5,8,4,6,7,9,7,7,6,7,2,8,9,10,B
11754,5,9,7,7,6,6,7,7,6,7,5,8,6,7,3,7,N
11755,10,10,9,8,9,5,11,4,3,8,7,7,10,12,4,5,W
11756,2,3,2,1,1,7,8,6,4,7,6,7,4,8,1,7,N
11757,4,4,6,6,2,6,7,3,0,6,0,8,2,7,1,7,A
11758,4,9,6,7,6,8,7,7,3,8,5,7,4,7,7,10,R
11759,4,4,4,3,2,4,8,5,7,11,10,9,3,9,2,6,U
11760,2,3,3,2,2,7,7,5,4,9,5,7,2,7,3,10,R
11761,2,2,3,4,3,7,7,6,7,7,6,9,2,8,6,10,E
11762,5,10,7,5,4,12,2,2,2,10,3,9,5,4,1,9,M
11763,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,I
11764,5,7,7,5,7,7,8,8,4,7,5,8,4,8,9,4,A
11765,4,7,6,5,3,6,8,5,1,7,8,8,8,9,0,8,W
11766,4,10,5,8,3,8,7,2,6,14,5,9,1,7,1,7,J
11767,2,3,3,2,1,7,4,2,7,8,2,10,0,7,2,8,L
11768,4,5,5,7,3,7,8,9,8,7,8,8,3,8,4,8,O
11769,1,5,1,4,1,7,7,1,7,7,6,8,0,8,2,8,I
11770,1,0,1,0,0,5,7,7,1,7,6,11,2,8,2,11,K
11771,5,8,8,6,5,5,7,3,4,10,9,10,8,6,3,8,M
11772,10,13,9,7,4,7,10,5,5,3,5,11,6,11,3,6,N
11773,3,8,5,6,3,10,4,2,2,8,2,10,2,6,3,8,A
11774,4,6,5,4,5,9,8,6,2,5,7,9,6,10,3,8,G
11775,5,5,7,4,6,7,9,4,4,6,4,8,7,7,5,7,N
11776,4,8,4,6,3,1,13,4,3,12,10,7,0,8,2,6,F
11777,1,0,2,1,0,8,9,3,2,7,12,8,2,11,0,8,V
11778,4,5,5,4,3,6,7,5,6,9,7,10,2,8,4,9,G
11779,5,7,7,6,6,5,6,4,5,7,6,11,4,10,7,10,C
11780,10,9,8,12,5,7,9,3,2,7,11,5,4,10,7,6,Y
11781,6,11,8,8,8,9,3,7,5,8,8,7,3,10,5,3,Y
11782,4,4,5,3,3,4,11,3,2,9,9,7,6,11,1,7,W
11783,2,11,3,8,1,14,2,7,5,14,1,10,0,7,0,8,J
11784,4,6,6,4,3,8,10,2,6,14,5,4,2,10,2,8,F
11785,5,7,6,6,5,7,4,4,5,6,3,7,3,7,5,7,Q
11786,4,9,6,7,3,5,11,2,3,8,12,8,1,11,0,8,Y
11787,5,8,7,6,8,7,6,3,4,6,6,8,8,6,7,7,K
11788,4,6,5,4,4,7,9,6,5,7,4,6,3,7,7,10,H
11789,7,10,9,8,10,6,8,3,4,8,7,8,8,10,7,4,N
11790,3,9,3,7,5,7,8,8,6,7,5,7,2,7,8,9,B
11791,4,10,5,7,4,7,6,8,5,7,5,8,3,8,3,8,O
11792,3,6,5,4,2,8,9,4,2,6,13,8,3,10,0,8,V
11793,8,9,8,7,5,3,8,5,8,10,9,9,3,9,2,6,U
11794,5,7,6,5,6,7,8,6,4,8,6,8,3,10,8,10,F
11795,8,10,11,8,5,9,7,3,6,10,4,6,7,9,2,7,N
11796,2,1,4,3,2,7,8,3,9,6,6,7,2,8,6,7,X
11797,4,10,6,7,7,7,7,3,6,7,7,10,4,9,8,8,E
11798,2,3,2,5,1,0,1,5,6,0,0,7,0,8,0,8,L
11799,5,10,7,7,8,8,5,8,4,8,6,8,3,9,8,3,A
11800,2,1,3,3,2,8,7,6,6,7,6,8,3,8,3,7,H
11801,1,1,2,1,1,8,7,7,4,7,6,8,2,8,3,8,O
11802,4,11,6,8,4,9,9,2,6,13,4,4,2,10,3,9,F
11803,5,9,6,7,3,7,7,15,2,4,6,8,6,8,0,8,N
11804,2,1,2,2,2,8,8,6,4,7,5,7,2,8,8,8,S
11805,4,11,3,6,2,10,7,6,3,13,4,8,2,8,4,9,I
11806,3,7,5,5,2,4,2,7,7,1,2,4,1,6,0,6,L
11807,1,7,2,5,1,13,3,8,4,14,3,11,0,6,0,8,J
11808,4,7,6,6,5,8,8,2,4,7,7,8,5,7,4,6,A
11809,6,9,8,8,8,5,4,4,6,5,4,7,4,5,6,6,Q
11810,4,7,6,5,6,9,6,4,5,7,5,6,7,11,6,5,N
11811,8,8,8,6,5,2,10,2,3,11,11,9,7,10,1,7,W
11812,3,7,5,5,5,5,8,4,3,9,10,10,5,8,4,5,N
11813,5,10,6,8,5,8,6,4,5,8,6,7,3,7,4,6,J
11814,1,0,1,0,0,7,7,3,5,5,6,8,0,8,7,8,S
11815,4,8,6,6,8,9,8,5,4,7,6,6,4,8,8,6,D
11816,2,4,3,3,1,6,10,1,6,8,11,8,1,11,2,7,Y
11817,2,1,3,1,1,8,7,7,5,7,6,9,2,8,3,8,O
11818,5,6,6,8,6,9,8,7,2,4,7,11,3,9,5,10,Q
11819,4,7,6,11,11,8,6,5,1,7,6,7,7,9,7,10,P
11820,3,8,4,6,5,6,6,3,5,7,7,10,4,10,8,9,E
11821,4,7,6,5,4,9,6,2,8,11,5,8,4,7,6,10,E
11822,3,9,4,7,2,7,7,8,7,5,6,9,2,7,6,11,G
11823,4,11,6,8,5,9,7,5,7,10,5,5,3,8,3,8,D
11824,6,9,9,7,7,9,7,4,6,10,3,7,3,6,4,11,R
11825,4,8,4,6,2,3,11,3,3,10,11,8,2,10,1,7,V
11826,5,7,6,5,5,7,8,3,6,6,6,8,4,8,10,8,X
11827,6,9,8,8,10,6,8,4,3,7,5,8,10,8,5,6,M
11828,8,12,9,7,5,1,8,2,3,9,11,9,9,9,1,6,W
11829,5,10,7,8,5,10,6,2,8,11,4,8,2,8,5,11,E
11830,3,8,5,6,3,6,12,2,8,8,12,8,1,11,1,7,T
11831,3,5,4,3,2,7,7,8,5,7,6,8,2,8,3,8,O
11832,3,4,5,3,2,4,12,3,3,9,11,7,2,11,1,8,V
11833,3,7,5,5,3,9,6,2,7,11,5,8,2,9,5,11,E
11834,7,11,9,8,8,8,8,5,6,10,5,5,6,8,6,11,D
11835,2,9,3,6,2,14,3,4,4,13,1,8,0,7,0,8,J
11836,1,0,1,1,0,12,3,6,3,12,5,11,0,7,0,8,J
11837,3,9,4,7,4,8,7,7,5,7,5,6,2,8,8,8,S
11838,2,5,4,6,1,5,14,1,6,9,11,7,0,8,0,8,T
11839,5,9,7,6,7,9,7,1,5,9,5,5,5,10,4,6,F
11840,4,9,5,7,3,3,6,6,12,7,7,15,0,8,7,7,E
11841,6,10,6,8,3,4,9,5,8,11,11,8,3,9,2,6,U
11842,15,15,15,8,7,9,11,6,4,4,6,10,11,13,2,6,M
11843,2,1,2,2,1,7,9,5,4,7,6,7,4,8,1,6,N
11844,4,5,6,6,5,7,7,4,6,6,6,7,3,9,8,9,J
11845,2,3,4,1,2,5,8,3,5,10,9,9,3,8,2,6,H
11846,4,7,5,5,5,8,8,2,7,7,6,8,0,9,9,9,Z
11847,7,11,8,6,4,8,8,2,8,11,6,7,4,12,4,8,X
11848,5,9,8,7,7,10,6,3,6,10,4,6,2,8,5,10,B
11849,4,10,5,8,5,7,6,8,6,7,8,10,2,10,8,7,S
11850,4,9,5,6,5,7,6,7,4,7,6,9,2,8,8,4,A
11851,1,0,1,0,0,5,10,6,1,9,6,5,1,9,2,8,P
11852,5,11,6,8,9,9,9,6,2,6,7,9,12,12,6,7,O
11853,2,1,2,1,1,8,7,6,4,6,6,8,2,8,3,8,Q
11854,1,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8,P
11855,4,7,6,5,4,10,7,3,6,11,2,6,3,7,4,10,R
11856,4,8,3,11,3,8,8,3,3,12,5,5,3,8,6,10,J
11857,3,6,5,4,5,8,9,5,4,5,9,9,5,8,2,7,W
11858,6,8,7,6,4,7,10,1,8,11,9,5,2,10,4,4,T
11859,4,5,5,5,5,7,9,5,5,7,8,11,5,9,7,9,E
11860,4,9,4,7,4,7,8,3,12,8,6,8,0,8,7,7,Z
11861,4,5,6,4,5,7,8,5,3,7,7,8,7,11,7,8,G
11862,4,5,5,6,4,8,9,5,5,7,6,8,3,8,9,8,I
11863,10,13,10,8,5,5,9,2,2,7,10,7,9,12,1,6,W
11864,7,13,7,7,4,10,4,3,6,10,2,7,5,7,4,12,D
11865,3,3,5,2,3,7,6,3,4,9,7,9,7,5,1,8,M
11866,3,6,4,4,4,8,7,4,5,9,5,6,2,8,5,9,B
11867,3,4,4,3,1,4,12,2,3,9,11,7,2,10,1,7,V
11868,4,7,5,5,5,7,7,5,6,7,6,10,6,8,3,8,H
11869,2,4,4,3,2,6,4,1,8,8,2,11,0,7,2,8,L
11870,2,3,3,1,1,9,6,2,7,10,4,8,2,8,3,9,X
11871,6,8,8,6,7,9,8,3,7,9,3,8,4,5,4,11,R
11872,2,3,3,2,2,7,6,6,3,7,7,8,5,5,1,8,M
11873,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,I
11874,5,8,6,7,6,6,9,5,7,8,8,8,4,13,9,6,T
11875,5,8,7,6,5,7,6,10,5,6,4,5,4,7,4,9,N
11876,4,5,6,4,4,8,8,3,4,6,7,7,5,8,4,5,A
11877,6,9,5,4,3,11,3,4,5,11,3,10,3,8,5,13,Q
11878,4,11,5,8,3,6,7,11,9,7,6,6,3,8,4,8,D
11879,3,10,5,8,4,12,3,2,2,9,2,8,2,6,2,8,A
11880,1,0,1,1,1,7,7,7,4,6,6,7,1,8,6,9,B
11881,5,5,6,3,3,4,8,5,8,10,9,9,3,9,2,6,U
11882,5,8,5,6,3,7,7,12,2,7,9,8,8,6,0,8,M
11883,2,4,4,3,2,9,7,3,5,10,4,7,2,7,3,10,R
11884,3,1,3,3,2,8,7,7,5,7,6,8,2,10,9,8,S
11885,5,7,7,5,4,6,11,7,2,11,5,3,1,10,3,8,P
11886,7,13,6,7,4,10,6,5,6,11,4,8,5,7,5,9,G
11887,5,8,7,6,7,7,8,6,4,8,6,8,4,10,8,11,F
11888,7,11,6,6,3,7,8,2,8,11,6,6,2,10,5,6,F
11889,9,13,8,7,4,7,7,3,7,9,9,9,6,11,3,7,K
11890,5,7,5,5,5,6,10,4,2,9,7,7,6,11,2,6,W
11891,4,9,5,6,2,4,12,9,2,10,6,4,1,10,4,8,P
11892,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,I
11893,6,8,6,6,2,3,12,5,4,12,12,7,3,10,1,8,V
11894,6,10,9,8,6,6,8,4,9,11,9,9,2,9,5,6,E
11895,4,4,6,3,3,7,11,3,2,6,9,8,8,11,1,8,W
11896,1,0,1,0,0,3,11,4,2,11,8,6,0,8,2,8,F
11897,9,15,7,8,4,8,6,4,6,3,9,5,6,6,2,6,U
11898,3,3,5,2,2,9,7,2,8,11,4,7,2,7,3,8,X
11899,4,9,5,11,5,9,8,8,2,4,7,11,4,9,6,9,Q
11900,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8,I
11901,4,5,4,7,2,4,12,9,2,10,6,4,1,10,4,8,P
11902,9,11,7,6,4,8,7,5,5,10,4,9,6,5,6,11,R
11903,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,I
11904,2,1,3,2,2,6,9,5,5,9,7,4,1,9,4,7,P
11905,4,6,5,4,6,8,6,4,2,6,6,9,6,8,6,11,G
11906,8,14,8,8,5,11,4,5,8,12,3,10,4,4,8,12,Z
11907,2,1,3,2,2,5,7,4,7,7,6,11,3,8,4,10,K
11908,6,12,4,6,2,7,7,7,6,11,6,8,2,9,5,9,C
11909,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,I
11910,5,8,6,6,3,9,6,4,8,11,4,8,2,8,5,11,S
11911,7,11,10,8,15,10,5,5,2,7,6,7,12,10,3,4,W
11912,2,6,4,4,4,7,7,3,5,6,5,8,3,8,3,9,K
11913,3,5,5,4,3,9,7,4,5,9,4,7,3,7,4,10,R
11914,4,7,5,5,5,5,6,4,6,6,6,11,3,8,5,10,K
11915,6,10,7,8,3,4,9,6,8,12,10,11,2,9,3,6,C
11916,2,5,4,4,3,8,7,3,5,10,5,6,2,8,4,9,B
11917,9,11,10,8,7,5,7,5,9,9,6,9,8,9,6,1,U
11918,4,6,6,9,9,7,8,6,0,8,6,7,6,10,6,11,P
11919,3,4,4,3,1,4,11,2,7,11,10,5,1,11,2,5,Y
11920,3,4,5,6,4,7,4,5,2,6,4,6,4,6,7,7,H
11921,3,10,4,8,4,7,8,3,12,9,6,8,0,8,7,7,Z
11922,5,8,5,6,2,4,7,8,1,7,6,12,4,8,3,11,K
11923,5,10,8,7,10,9,7,4,4,6,7,8,8,8,6,7,U
11924,3,7,5,5,4,8,8,3,7,7,6,8,1,8,10,9,Z
11925,0,0,1,0,0,11,4,5,3,12,4,10,0,7,0,8,J
11926,4,7,5,5,4,7,6,4,5,8,6,7,5,6,4,6,J
11927,5,11,6,8,3,4,8,9,2,7,4,11,4,8,2,11,K
11928,3,4,4,2,2,4,11,2,7,11,10,5,1,10,2,4,Y
11929,4,7,5,5,3,7,4,2,8,7,2,8,1,6,3,8,L
11930,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8,N
11931,3,2,5,3,3,7,6,6,5,6,7,7,8,6,2,7,M
11932,5,7,7,9,6,10,10,3,2,7,7,8,3,10,8,9,H
11933,4,9,4,7,2,0,2,4,6,1,0,7,0,8,0,8,L
11934,4,8,6,6,3,8,8,4,1,7,8,8,8,9,0,8,W
11935,5,10,8,8,13,9,5,5,2,7,6,8,11,10,4,8,W
11936,4,9,3,4,2,8,6,5,2,9,6,8,3,10,7,7,G
11937,4,7,5,5,5,8,6,7,3,7,5,7,4,6,6,9,R
11938,3,1,5,3,3,7,11,2,2,7,9,8,7,11,0,8,W
11939,5,10,7,8,6,8,4,8,5,6,4,8,3,8,3,8,Q
11940,5,11,7,8,6,6,7,8,7,5,4,5,3,9,4,9,D
