,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
24020,None,294.35,0,0,40,Clouds,scattered clouds,18,3,4757,6/7/2016 18:00
24021,None,293.97,0,0,75,Clouds,broken clouds,19,3,3554,6/7/2016 19:00
24022,None,293.08,0,0,40,Clouds,scattered clouds,20,3,3011,6/7/2016 20:00
24023,None,290.8,0,0,40,Haze,haze,21,3,2806,6/7/2016 21:00
24024,None,288.13,0,0,40,Haze,haze,22,3,2485,6/7/2016 22:00
24025,None,286.8,0,0,40,Haze,haze,23,3,2221,6/7/2016 23:00
24026,None,285.91,0,0,1,Clear,sky is clear,0,4,1612,6/8/2016 0:00
24027,None,284.52,0,0,1,Mist,mist,1,4,481,6/8/2016 1:00
24028,None,283.9,0,0,1,Clear,sky is clear,2,4,350,6/8/2016 2:00
24029,None,283.8,0,0,1,Mist,mist,3,4,357,6/8/2016 3:00
24030,None,283.43,0,0,1,Clear,sky is clear,4,4,936,6/8/2016 4:00
24031,None,283.52,0,0,1,Clear,sky is clear,5,4,3139,6/8/2016 5:00
24032,None,282.99,0,0,0,Clear,Sky is Clear,6,4,6154,6/8/2016 6:00
24033,None,285.14,0,0,0,Clear,Sky is Clear,7,4,6633,6/8/2016 7:00
24034,None,286.21,0,0,0,Clear,Sky is Clear,8,4,5841,6/8/2016 8:00
24035,None,288.47,0,0,12,Clouds,few clouds,9,4,5394,6/8/2016 9:00
24036,None,291.24,0,0,12,Clouds,few clouds,10,4,4558,6/8/2016 10:00
24037,None,292.73,0,0,20,Clouds,few clouds,11,4,5103,6/8/2016 11:00
24038,None,295.58,0,0,0,Clear,Sky is Clear,12,4,5180,6/8/2016 12:00
24039,None,296.27,0,0,0,Clear,Sky is Clear,13,4,5065,6/8/2016 13:00
24040,None,298.43,0,0,0,Clear,Sky is Clear,14,4,5618,6/8/2016 14:00
24041,None,299.13,0,0,0,Clear,Sky is Clear,15,4,5752,6/8/2016 15:00
24042,None,298.91,0,0,0,Clear,Sky is Clear,16,4,6566,6/8/2016 16:00
24043,None,298.81,0,0,0,Clear,Sky is Clear,17,4,6077,6/8/2016 17:00
24044,None,298.59,0,0,0,Clear,Sky is Clear,18,4,5037,6/8/2016 18:00
24045,None,297.26,0,0,0,Clear,Sky is Clear,19,4,3725,6/8/2016 19:00
24046,None,295.6,0,0,0,Clear,Sky is Clear,20,4,3169,6/8/2016 20:00
24047,None,294.25,0,0,8,Clear,sky is clear,21,4,2801,6/8/2016 21:00
24048,None,293.21,0,0,8,Clear,sky is clear,22,4,2383,6/8/2016 22:00
24049,None,292.61,0,0,8,Clear,sky is clear,23,4,1418,6/8/2016 23:00
24050,None,290.6,0.6,0,36,Rain,light rain,0,5,686,6/9/2016 0:00
24051,None,289.45,3.05,0,36,Rain,moderate rain,1,5,427,6/9/2016 1:00
24052,None,289.15,0.25,0,36,Rain,light rain,2,5,313,6/9/2016 2:00
24053,None,289.02,6.35,0,80,Rain,heavy intensity rain,3,5,356,6/9/2016 3:00
24054,None,289.44,1.09,0,80,Rain,moderate rain,4,5,874,6/9/2016 4:00
24055,None,289.26,3.18,0,80,Rain,moderate rain,5,5,2966,6/9/2016 5:00
24056,None,289.79,10.05,0,68,Rain,heavy intensity rain,6,5,5361,6/9/2016 6:00
24057,None,290.25,7.7,0,68,Rain,heavy intensity rain,7,5,5656,6/9/2016 7:00
24058,None,290.95,0.9,0,68,Rain,light rain,8,5,5332,6/9/2016 8:00
24059,None,292.04,0.51,0,12,Rain,light rain,9,5,5302,6/9/2016 9:00
24060,None,294.15,0,0,12,Clouds,few clouds,10,5,4872,6/9/2016 10:00
24061,None,297.39,0,0,0,Clear,Sky is Clear,11,5,5098,6/9/2016 11:00
24062,None,299.28,0,0,8,Clear,sky is clear,12,5,5348,6/9/2016 12:00
24063,None,299.85,0,0,8,Clear,sky is clear,13,5,5058,6/9/2016 13:00
24064,None,300.76,0,0,8,Clear,sky is clear,14,5,5416,6/9/2016 14:00
24065,None,300.8,0,0,0,Clear,Sky is Clear,15,5,5862,6/9/2016 15:00
24066,None,301.01,0,0,0,Clear,Sky is Clear,16,5,6642,6/9/2016 16:00
24067,None,301.07,0,0,0,Clear,Sky is Clear,17,5,6323,6/9/2016 17:00
24068,None,300.57,0,0,0,Clear,Sky is Clear,18,5,5276,6/9/2016 18:00
24069,None,299.19,0,0,0,Clear,Sky is Clear,19,5,3688,6/9/2016 19:00
24070,None,298.18,0,0,0,Clear,Sky is Clear,20,5,3306,6/9/2016 20:00
24071,None,296.96,0,0,0,Clear,Sky is Clear,21,5,3155,6/9/2016 21:00
24072,None,296.1,0,0,0,Clear,Sky is Clear,22,5,2440,6/9/2016 22:00
24073,None,295.47,0,0,0,Clear,Sky is Clear,23,5,1406,6/9/2016 23:00
24074,None,294.89,0,0,0,Clear,Sky is Clear,0,6,831,6/10/2016 0:00
24075,None,294.26,0,0,0,Clear,Sky is Clear,1,6,506,6/10/2016 1:00
24076,None,293.89,0,0,0,Clear,Sky is Clear,2,6,419,6/10/2016 2:00
24077,None,293.62,0,0,0,Clear,Sky is Clear,3,6,369,6/10/2016 3:00
24078,None,293.17,0,0,0,Clear,Sky is Clear,4,6,839,6/10/2016 4:00
24079,None,293.05,0,0,0,Clear,Sky is Clear,5,6,2915,6/10/2016 5:00
24080,None,293.17,0,0,0,Clear,Sky is Clear,6,6,5423,6/10/2016 6:00
24081,None,294.15,0,0,0,Clear,Sky is Clear,7,6,6230,6/10/2016 7:00
24082,None,297.03,0,0,0,Clear,Sky is Clear,8,6,5567,6/10/2016 8:00
24083,None,298.85,0,0,0,Clear,Sky is Clear,9,6,5114,6/10/2016 9:00
24084,None,300.83,0,0,0,Clear,Sky is Clear,10,6,4925,6/10/2016 10:00
24085,None,302.92,0,0,0,Clear,Sky is Clear,11,6,5400,6/10/2016 11:00
24086,None,303.01,0,0,0,Clear,Sky is Clear,12,6,5446,6/10/2016 12:00
24087,None,304.02,0,0,0,Clear,Sky is Clear,13,6,5308,6/10/2016 13:00
24088,None,301.3,0,0,0,Clear,Sky is Clear,14,6,5399,6/10/2016 14:00
24089,None,303.18,0,0,12,Rain,light rain,15,6,6029,6/10/2016 15:00
24090,None,302.25,0,0,12,Rain,light rain,16,6,6079,6/10/2016 16:00
24091,None,300.7,0,0,12,Rain,light rain,17,6,5571,6/10/2016 17:00
24092,None,299.34,0,0,48,Rain,light rain,18,6,4926,6/10/2016 18:00
24093,None,300.45,0,0,48,Rain,light rain,19,6,3794,6/10/2016 19:00
24094,None,300.02,0,0,48,Rain,light rain,20,6,3168,6/10/2016 20:00
24095,None,298.96,0,0,12,Clouds,few clouds,21,6,3004,6/10/2016 21:00
24096,None,296.02,0,0,12,Clouds,few clouds,22,6,2854,6/10/2016 22:00
24097,None,295.17,0,0,12,Clouds,few clouds,23,6,2005,6/10/2016 23:00
24098,None,294.41,0,0,20,Clouds,few clouds,0,7,1461,6/11/2016 0:00
24099,None,293.91,0,0,20,Clouds,few clouds,1,7,805,6/11/2016 1:00
24100,None,293.34,0,0,20,Clouds,few clouds,2,7,635,6/11/2016 2:00
24101,None,292.89,0,0,20,Clouds,few clouds,3,7,445,6/11/2016 3:00
24102,None,292.54,0,0,20,Clouds,few clouds,4,7,474,6/11/2016 4:00
24103,None,292.26,0,0,20,Clouds,few clouds,5,7,800,6/11/2016 5:00
24104,None,292.36,0,0,32,Clouds,scattered clouds,6,7,1130,6/11/2016 6:00
24105,None,293.34,0,0,32,Clouds,scattered clouds,7,7,1575,6/11/2016 7:00
24106,None,294.84,0,0,32,Clouds,scattered clouds,8,7,2515,6/11/2016 8:00
24107,None,297.34,0,0,0,Clear,Sky is Clear,9,7,3678,6/11/2016 9:00
24108,None,299.73,0,0,0,Clear,Sky is Clear,10,7,4356,6/11/2016 10:00
24109,None,301.72,0,0,0,Clear,Sky is Clear,11,7,4672,6/11/2016 11:00
24110,None,303.77,0,0,0,Clear,Sky is Clear,12,7,4538,6/11/2016 12:00
24111,None,304.48,0,0,0,Clear,Sky is Clear,13,7,4584,6/11/2016 13:00
24112,None,305.12,0,0,0,Clear,Sky is Clear,14,7,4510,6/11/2016 14:00
24113,None,305.56,0,0,0,Clear,Sky is Clear,15,7,4380,6/11/2016 15:00
24114,None,305.24,0,0,0,Clear,Sky is Clear,16,7,4456,6/11/2016 16:00
24115,None,304.55,0,0,0,Clear,Sky is Clear,17,7,4037,6/11/2016 17:00
24116,None,303.87,0,0,0,Clear,Sky is Clear,18,7,3904,6/11/2016 18:00
24117,None,302.35,0,0,0,Clear,Sky is Clear,19,7,3478,6/11/2016 19:00
24118,None,300.83,0,0,0,Clear,Sky is Clear,20,7,3351,6/11/2016 20:00
24119,None,298.9,0,0,0,Clear,Sky is Clear,21,7,3292,6/11/2016 21:00
24120,None,297.45,0,0,0,Clear,Sky is Clear,22,7,3360,6/11/2016 22:00
24121,None,296.36,0,0,0,Clear,Sky is Clear,23,7,2256,6/11/2016 23:00
24122,None,295.8,0,0,0,Clear,Sky is Clear,0,1,1669,6/12/2016 0:00
24123,None,295.14,0,0,0,Clear,Sky is Clear,1,1,1038,6/12/2016 1:00
24124,None,293.75,0.51,0,0,Rain,light rain,2,1,761,6/12/2016 2:00
24125,None,292.11,0,0,8,Clear,sky is clear,3,1,410,6/12/2016 3:00
24126,None,290.72,0,0,8,Clear,sky is clear,4,1,372,6/12/2016 4:00
24127,None,290.4,0,0,8,Clear,sky is clear,5,1,468,6/12/2016 5:00
24128,None,289.94,0,0,36,Clouds,scattered clouds,6,1,810,6/12/2016 6:00
24129,None,290.22,0,0,36,Clouds,scattered clouds,7,1,1167,6/12/2016 7:00
24130,None,291.11,0,0,36,Clouds,scattered clouds,8,1,1921,6/12/2016 8:00
24131,None,292.56,0,0,32,Rain,light rain,9,1,2794,6/12/2016 9:00
24132,None,294.26,0,0,32,Rain,light rain,10,1,3446,6/12/2016 10:00
24133,None,294.96,0,0,24,Rain,light rain,11,1,4081,6/12/2016 11:00
24134,None,296.63,0,0,8,Clear,sky is clear,12,1,4509,6/12/2016 12:00
24135,None,297.36,0,0,8,Clear,sky is clear,13,1,4347,6/12/2016 13:00
24136,None,298.18,0,0,8,Clear,sky is clear,14,1,4467,6/12/2016 14:00
24137,None,299.11,0,0,0,Clear,Sky is Clear,15,1,4556,6/12/2016 15:00
24138,None,299,0,0,0,Clear,Sky is Clear,16,1,4543,6/12/2016 16:00
24139,None,298.15,0,0,0,Clear,Sky is Clear,17,1,4133,6/12/2016 17:00
24140,None,297.16,0,0,20,Clouds,few clouds,18,1,4186,6/12/2016 18:00
24141,None,296.22,0,0,20,Clouds,few clouds,19,1,3505,6/12/2016 19:00
24142,None,295.39,0,0,20,Clouds,few clouds,20,1,3097,6/12/2016 20:00
24143,None,294.82,0,0,48,Clouds,scattered clouds,21,1,2571,6/12/2016 21:00
24144,None,293.8,0,0,48,Clouds,scattered clouds,22,1,1918,6/12/2016 22:00
24145,None,292.95,0,0,48,Clouds,scattered clouds,23,1,1184,6/12/2016 23:00
24146,None,292.78,0,0,68,Clouds,broken clouds,0,2,664,6/13/2016 0:00
24147,None,292.34,0.25,0,68,Rain,light rain,1,2,420,6/13/2016 1:00
24148,None,292.35,0.51,0,68,Rain,light rain,2,2,269,6/13/2016 2:00
24149,None,292.06,0,0,68,Clouds,broken clouds,3,2,326,6/13/2016 3:00
24150,None,292.2,0,0,68,Clouds,broken clouds,4,2,859,6/13/2016 4:00
24151,None,291.79,0.51,0,68,Rain,light rain,5,2,2726,6/13/2016 5:00
24152,None,291.51,0.25,0,48,Rain,light rain,6,2,5085,6/13/2016 6:00
24153,None,291.76,0,0,48,Clouds,scattered clouds,7,2,6105,6/13/2016 7:00
24154,None,292.35,0,0,48,Clouds,scattered clouds,8,2,5854,6/13/2016 8:00
24155,None,293.27,0,0,44,Clouds,scattered clouds,9,2,4870,6/13/2016 9:00
24156,None,294.58,0,0,44,Clouds,scattered clouds,10,2,4406,6/13/2016 10:00
24157,None,295.17,0,0,64,Clouds,broken clouds,11,2,4564,6/13/2016 11:00
24158,None,295.58,0,0,92,Clouds,overcast clouds,12,2,4974,6/13/2016 12:00
24159,None,295.98,0,0,92,Clouds,overcast clouds,13,2,4949,6/13/2016 13:00
24160,None,294.95,0,0,92,Clouds,overcast clouds,14,2,5179,6/13/2016 14:00
24161,None,294.98,0,0,44,Clouds,scattered clouds,15,2,5621,6/13/2016 15:00
24162,None,297.47,0,0,44,Clouds,scattered clouds,16,2,6245,6/13/2016 16:00
24163,None,296.69,0,0,44,Clouds,scattered clouds,17,2,5966,6/13/2016 17:00
24164,None,295.78,0,0,0,Clear,Sky is Clear,18,2,4483,6/13/2016 18:00
24165,None,295.34,0,0,0,Clear,Sky is Clear,19,2,3338,6/13/2016 19:00
24166,None,294.49,0,0,0,Clear,Sky is Clear,20,2,2709,6/13/2016 20:00
24167,None,292.52,0,0,0,Clear,Sky is Clear,21,2,2536,6/13/2016 21:00
24168,None,292.08,0,0,0,Clear,Sky is Clear,22,2,2098,6/13/2016 22:00
24169,None,291.65,0,0,0,Clear,Sky is Clear,23,2,1284,6/13/2016 23:00
24170,None,290.86,0,0,36,Clouds,scattered clouds,0,3,692,6/14/2016 0:00
24171,None,291,0,0,36,Clouds,scattered clouds,1,3,377,6/14/2016 1:00
24172,None,290.3,0,0,36,Clouds,scattered clouds,2,3,301,6/14/2016 2:00
24173,None,289.78,0,0,68,Clouds,broken clouds,3,3,371,6/14/2016 3:00
24174,None,290.33,0,0,68,Clouds,broken clouds,4,3,898,6/14/2016 4:00
24175,None,290.13,0,0,68,Clouds,broken clouds,5,3,3108,6/14/2016 5:00
24176,None,289.82,0,0,88,Clouds,overcast clouds,6,3,5751,6/14/2016 6:00
24177,None,290.06,0,0,88,Clouds,overcast clouds,7,3,6643,6/14/2016 7:00
24178,None,291.11,0,0,88,Clouds,overcast clouds,8,3,5944,6/14/2016 8:00
24179,None,292.36,0,0,92,Rain,light rain,9,3,5244,6/14/2016 9:00
24180,None,292.86,0,0,92,Rain,light rain,10,3,4514,6/14/2016 10:00
24181,None,293.48,0,0,92,Rain,light rain,11,3,4866,6/14/2016 11:00
24182,None,293.57,7.11,0,92,Rain,heavy intensity rain,12,3,4999,6/14/2016 12:00
24183,None,293.15,1.27,0,92,Rain,moderate rain,13,3,4861,6/14/2016 13:00
24184,None,294.43,0,0,92,Rain,moderate rain,14,3,5079,6/14/2016 14:00
24185,None,295.14,0,0,92,Rain,heavy intensity rain,15,3,5526,6/14/2016 15:00
24186,None,296,1.52,0,92,Rain,moderate rain,16,3,6355,6/14/2016 16:00
24187,None,294.49,1.78,0,92,Rain,moderate rain,17,3,5945,6/14/2016 17:00
24188,None,293.7,4.05,0,92,Rain,heavy intensity rain,18,3,4002,6/14/2016 18:00
24189,None,292.96,3.8,0,92,Rain,moderate rain,19,3,2830,6/14/2016 19:00
24190,None,292.65,1.11,0,92,Rain,moderate rain,20,3,2508,6/14/2016 20:00
24191,None,292.18,0,0,92,Rain,moderate rain,21,3,2204,6/14/2016 21:00
24192,None,290.72,0,0,92,Rain,moderate rain,22,3,1870,6/14/2016 22:00
24193,None,290.33,0,0,92,Rain,moderate rain,23,3,1865,6/14/2016 23:00
24194,None,290.61,0,0,92,Rain,moderate rain,0,4,832,6/15/2016 0:00
24195,None,290.61,0,0,92,Rain,moderate rain,1,4,479,6/15/2016 1:00
24196,None,290.83,0,0,92,Rain,moderate rain,2,4,366,6/15/2016 2:00
24197,None,290.93,0,0,68,Clouds,broken clouds,3,4,444,6/15/2016 3:00
24198,None,290.76,0,0,68,Clouds,broken clouds,4,4,1114,6/15/2016 4:00
24199,None,291.14,0,0,68,Clouds,broken clouds,5,4,3481,6/15/2016 5:00
24200,None,291.2,0,0,88,Clouds,overcast clouds,6,4,5654,6/15/2016 6:00
24201,None,291.67,0,0,88,Clouds,overcast clouds,7,4,6356,6/15/2016 7:00
24202,None,292.31,0,0,88,Clouds,overcast clouds,8,4,6315,6/15/2016 8:00
24203,None,294.18,0,0,92,Rain,light rain,9,4,5013,6/15/2016 9:00
24204,None,293.53,0.25,0,92,Rain,light rain,10,4,4662,6/15/2016 10:00
24205,None,293.28,0.25,0,92,Rain,light rain,11,4,4871,6/15/2016 11:00
24206,None,291.48,0,0,80,Rain,light rain,12,4,5146,6/15/2016 12:00
24207,None,293.064,0,0,80,Rain,light rain,13,4,5171,6/15/2016 13:00
24208,None,294.2,0,0,64,Clouds,broken clouds,14,4,5346,6/15/2016 14:00
24209,None,295.71,0,0,68,Clouds,broken clouds,15,4,5637,6/15/2016 15:00
24210,None,295.71,0,0,68,Clouds,broken clouds,16,4,6556,6/15/2016 16:00
24211,None,295.62,0,0,68,Clouds,broken clouds,17,4,6139,6/15/2016 17:00
24212,None,294.91,0,0,32,Clouds,scattered clouds,18,4,4590,6/15/2016 18:00
24213,None,294.64,0,0,32,Clouds,scattered clouds,19,4,3526,6/15/2016 19:00
24214,None,294.35,0,0,32,Clouds,scattered clouds,20,4,3388,6/15/2016 20:00
24215,None,293.47,0,0,8,Clear,sky is clear,21,4,3192,6/15/2016 21:00
24216,None,293.14,0,0,8,Clear,sky is clear,22,4,2367,6/15/2016 22:00
24217,None,291.83,0,0,8,Clear,sky is clear,23,4,1394,6/15/2016 23:00
24218,None,291.56,0,0,0,Clear,Sky is Clear,0,5,775,6/16/2016 0:00
24219,None,290.8,0,0,0,Clear,Sky is Clear,1,5,432,6/16/2016 1:00
24220,None,290.88,0,0,0,Clear,Sky is Clear,2,5,335,6/16/2016 2:00
24221,None,290.89,0,0,0,Clear,Sky is Clear,3,5,433,6/16/2016 3:00
24222,None,291,0,0,0,Clear,Sky is Clear,4,5,906,6/16/2016 4:00
24223,None,290.79,0,0,0,Clear,Sky is Clear,5,5,3019,6/16/2016 5:00
24224,None,290.64,0,0,0,Clear,Sky is Clear,6,5,5764,6/16/2016 6:00
24225,None,291.05,0,0,0,Clear,Sky is Clear,7,5,6638,6/16/2016 7:00
24226,None,290.94,0,0,0,Clear,Sky is Clear,8,5,5667,6/16/2016 8:00
24227,None,291.19,0,0,0,Clear,Sky is Clear,9,5,5270,6/16/2016 9:00
24228,None,290.97,0,0,0,Clear,Sky is Clear,10,5,5020,6/16/2016 10:00
24229,None,294.05,0,0,8,Clear,sky is clear,11,5,5318,6/16/2016 11:00
24230,None,294.75,0,0,0,Clear,Sky is Clear,12,5,5473,6/16/2016 12:00
24231,None,295.9,0,0,0,Clear,Sky is Clear,13,5,5710,6/16/2016 13:00
24232,None,298.14,0,0,0,Clear,Sky is Clear,14,5,5691,6/16/2016 14:00
24233,None,298.64,0,0,0,Clear,Sky is Clear,15,5,5924,6/16/2016 15:00
24234,None,299.08,0,0,0,Clear,Sky is Clear,16,5,6456,6/16/2016 16:00
24235,None,299.26,0,0,0,Clear,Sky is Clear,17,5,6146,6/16/2016 17:00
24236,None,299.11,0,0,0,Clear,Sky is Clear,18,5,4870,6/16/2016 18:00
24237,None,298.54,0,0,0,Clear,Sky is Clear,19,5,3908,6/16/2016 19:00
24238,None,297.9,0,0,0,Clear,Sky is Clear,20,5,3427,6/16/2016 20:00
24239,None,295.77,0,0,0,Clear,Sky is Clear,21,5,3222,6/16/2016 21:00
24240,None,294,0,0,0,Clear,Sky is Clear,22,5,2375,6/16/2016 22:00
24241,None,292.57,0,0,0,Clear,Sky is Clear,23,5,1454,6/16/2016 23:00
24242,None,291.76,0,0,0,Clear,Sky is Clear,0,6,844,6/17/2016 0:00
24243,None,291.05,0,0,0,Clear,Sky is Clear,1,6,531,6/17/2016 1:00
24244,None,291.08,0,0,0,Clear,Sky is Clear,2,6,407,6/17/2016 2:00
24245,None,290.91,0.3,0,0,Rain,light rain,3,6,407,6/17/2016 3:00
24246,None,290.8,0,0,0,Clear,Sky is Clear,4,6,878,6/17/2016 4:00
24247,None,290.76,0,0,0,Clear,Sky is Clear,5,6,2974,6/17/2016 5:00
24248,None,290.54,0,0,0,Clear,Sky is Clear,6,6,5424,6/17/2016 6:00
24249,None,291.71,0,0,0,Clear,Sky is Clear,7,6,6270,6/17/2016 7:00
24250,None,293.94,0,0,0,Clear,Sky is Clear,8,6,5717,6/17/2016 8:00
24251,None,294.85,0,0,0,Clear,Sky is Clear,9,6,5325,6/17/2016 9:00
24252,None,297.58,0,0,0,Clear,Sky is Clear,10,6,5170,6/17/2016 10:00
24253,None,298.27,0,0,0,Clear,Sky is Clear,11,6,5610,6/17/2016 11:00
24254,None,300.75,0,0,0,Clear,Sky is Clear,12,6,5405,6/17/2016 12:00
24255,None,302.02,0,0,0,Clear,Sky is Clear,13,6,5487,6/17/2016 13:00
24256,None,302.74,0,0,0,Clear,Sky is Clear,14,6,5911,6/17/2016 14:00
24257,None,302.1,0,0,0,Clear,Sky is Clear,15,6,5762,6/17/2016 15:00
24258,None,300.69,0,0,0,Clear,Sky is Clear,16,6,5954,6/17/2016 16:00
24259,None,298.43,0,0,0,Clear,Sky is Clear,17,6,5298,6/17/2016 17:00
24260,None,296.38,0,0,0,Clear,Sky is Clear,18,6,4865,6/17/2016 18:00
24261,None,294.48,0,0,0,Clear,Sky is Clear,19,6,3923,6/17/2016 19:00
24262,None,295.83,0,0,0,Clear,Sky is Clear,20,6,3246,6/17/2016 20:00
24263,None,296.19,0,0,12,Clouds,few clouds,21,6,3014,6/17/2016 21:00
24264,None,296.1,0,0,12,Clouds,few clouds,22,6,2807,6/17/2016 22:00
24265,None,294.98,0,0,12,Clouds,few clouds,23,6,1990,6/17/2016 23:00
24266,None,294.53,0,0,20,Clouds,few clouds,0,7,1658,6/18/2016 0:00
24267,None,293.76,0,0,20,Clouds,few clouds,1,7,951,6/18/2016 1:00
24268,None,292.74,0,0,20,Clouds,few clouds,2,7,849,6/18/2016 2:00
24269,None,292,0,0,20,Clouds,few clouds,3,7,606,6/18/2016 3:00
24270,None,291.63,0,0,20,Clouds,few clouds,4,7,656,6/18/2016 4:00
24271,None,291.46,0,0,20,Clouds,few clouds,5,7,1223,6/18/2016 5:00
24272,None,291.44,0,0,56,Clouds,broken clouds,6,7,1818,6/18/2016 6:00
24273,None,291.82,0,0,56,Clouds,broken clouds,7,7,2867,6/18/2016 7:00
24274,None,293.29,0,0,56,Clouds,broken clouds,8,7,3674,6/18/2016 8:00
24275,None,295.09,0,0,92,Clouds,overcast clouds,9,7,4663,6/18/2016 9:00
24276,None,296.09,0,0,92,Clouds,overcast clouds,10,7,5200,6/18/2016 10:00
24277,None,297.08,0,0,76,Clouds,broken clouds,11,7,5388,6/18/2016 11:00
24278,None,298.36,0,0,92,Rain,light rain,12,7,5500,6/18/2016 12:00
24279,None,299.15,0,0,92,Rain,light rain,13,7,5450,6/18/2016 13:00
24280,None,300.86,0,0,92,Rain,light rain,14,7,5337,6/18/2016 14:00
24281,None,302.74,0,0,32,Clouds,scattered clouds,15,7,4989,6/18/2016 15:00
24282,None,302.66,0,0,32,Clouds,scattered clouds,16,7,5036,6/18/2016 16:00
24283,None,303.01,0,0,32,Clouds,scattered clouds,17,7,4621,6/18/2016 17:00
24284,None,302.52,0,0,12,Clouds,few clouds,18,7,4636,6/18/2016 18:00
24285,None,301.97,0,0,12,Clouds,few clouds,19,7,3959,6/18/2016 19:00
24286,None,300.99,0,0,12,Clouds,few clouds,20,7,3751,6/18/2016 20:00
24287,None,299.3,0,0,20,Clouds,few clouds,21,7,3588,6/18/2016 21:00
24288,None,297.02,0,0,20,Clouds,few clouds,22,7,3397,6/18/2016 22:00
24289,None,295.89,0,0,20,Clouds,few clouds,23,7,2592,6/18/2016 23:00
24290,None,295.7,0,0,8,Clear,sky is clear,0,1,1770,6/19/2016 0:00
24291,None,295.12,0,0,8,Clear,sky is clear,1,1,1233,6/19/2016 1:00
24292,None,294.4,0,0,8,Clear,sky is clear,2,1,874,6/19/2016 2:00
24293,None,294.04,0,0,12,Clouds,few clouds,3,1,514,6/19/2016 3:00
24294,None,294.04,0,0,12,Clouds,few clouds,4,1,472,6/19/2016 4:00
24295,None,294.05,0,0,12,Clouds,few clouds,5,1,782,6/19/2016 5:00
24296,None,293.86,0,0,0,Clear,Sky is Clear,6,1,1241,6/19/2016 6:00
24297,None,294.74,0,0,0,Clear,Sky is Clear,7,1,1727,6/19/2016 7:00
24298,None,295.8,0,0,0,Clear,Sky is Clear,8,1,2402,6/19/2016 8:00
24299,None,299.13,0,0,0,Clear,Sky is Clear,9,1,3497,6/19/2016 9:00
24300,None,300.67,0,0,0,Clear,Sky is Clear,10,1,4399,6/19/2016 10:00
24301,None,301.95,0,0,0,Clear,Sky is Clear,11,1,5131,6/19/2016 11:00
24302,None,303.1,0,0,24,Clouds,few clouds,12,1,5155,6/19/2016 12:00
24303,None,304.45,0,0,24,Clouds,few clouds,13,1,5055,6/19/2016 13:00
24304,None,304.97,0,0,24,Clouds,few clouds,14,1,4931,6/19/2016 14:00
24305,None,305.35,0,0,20,Clouds,few clouds,15,1,5010,6/19/2016 15:00
24306,None,305.33,0,0,20,Clouds,few clouds,16,1,5217,6/19/2016 16:00
24307,None,304.95,0,0,20,Clouds,few clouds,17,1,4555,6/19/2016 17:00
24308,None,304.8,0,0,32,Clouds,scattered clouds,18,1,4477,6/19/2016 18:00
24309,None,303.84,0,0,32,Clouds,scattered clouds,19,1,3920,6/19/2016 19:00
24310,None,303.15,0,0,32,Clouds,scattered clouds,20,1,3354,6/19/2016 20:00
24311,None,302.66,0,0,80,Clouds,broken clouds,21,1,2677,6/19/2016 21:00
24312,None,302.35,0,0,80,Clouds,broken clouds,22,1,2544,6/19/2016 22:00
24313,None,299.18,0,0,80,Clouds,broken clouds,23,1,1279,6/19/2016 23:00
24314,None,298.37,0,0,56,Rain,moderate rain,0,2,659,6/20/2016 0:00
24315,None,296.69,2.54,0,56,Rain,moderate rain,1,2,431,6/20/2016 1:00
24316,None,295.3,0,0,56,Rain,moderate rain,2,2,323,6/20/2016 2:00
24317,None,293.44,0,0,0,Clear,Sky is Clear,3,2,374,6/20/2016 3:00
24318,None,291.61,0,0,0,Clear,Sky is Clear,4,2,884,6/20/2016 4:00
24319,None,290.04,0,0,0,Clear,Sky is Clear,5,2,2998,6/20/2016 5:00
24320,None,289.17,0,0,0,Clear,Sky is Clear,6,2,5565,6/20/2016 6:00
24321,None,289.79,0,0,0,Clear,Sky is Clear,7,2,6456,6/20/2016 7:00
24322,None,292.59,0,0,0,Clear,Sky is Clear,8,2,5886,6/20/2016 8:00
24323,None,293.76,0,0,0,Clear,Sky is Clear,9,2,4936,6/20/2016 9:00
24324,None,294.55,0,0,0,Clear,Sky is Clear,10,2,4326,6/20/2016 10:00
24325,None,296.28,0,0,0,Clear,Sky is Clear,11,2,4972,6/20/2016 11:00
24326,None,297.19,0,0,0,Clear,Sky is Clear,12,2,5104,6/20/2016 12:00
24327,None,297.64,0,0,0,Clear,Sky is Clear,13,2,4931,6/20/2016 13:00
24328,None,298.09,0,0,0,Clear,Sky is Clear,14,2,5162,6/20/2016 14:00
24329,None,297.61,0,0,20,Clouds,few clouds,15,2,5597,6/20/2016 15:00
24330,None,297.17,0,0,20,Clouds,few clouds,16,2,6379,6/20/2016 16:00
24331,None,297.06,0,0,20,Clouds,few clouds,17,2,5992,6/20/2016 17:00
24332,None,296.44,0,0,36,Clouds,scattered clouds,18,2,4475,6/20/2016 18:00
24333,None,295.74,0,0,36,Clouds,scattered clouds,19,2,3406,6/20/2016 19:00
24334,None,294.79,0,0,36,Clouds,scattered clouds,20,2,2857,6/20/2016 20:00
24335,None,292.69,0,0,0,Clear,Sky is Clear,21,2,2639,6/20/2016 21:00
24336,None,290.66,0,0,0,Clear,Sky is Clear,22,2,1926,6/20/2016 22:00
24337,None,289.93,0,0,0,Clear,Sky is Clear,23,2,1238,6/20/2016 23:00
